SID,COHORT_YEAR,COHORT_TERM,STUDENT_TYPE,GRADUATION_YEAR,GRADUATION_TERM,COLLEGE_CODE,COLLEGE,DEPARTMENT_CODE,DEPARTMENT
3CVJQOM85,2014,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
EPKKJXZBB,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
LIVU8C068,2013,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
LIVU8C068,2013,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
502O26J2Z,2012,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
L125BF3WD,2014,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
5FE9AJZSY,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
5FE9AJZSY,2015,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
8WJA2EGAL,2011,Spring,FYS,2014,Spring,HEA,Health,S W,Social Work
1KIN5GC1A,2012,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
1KIN5GC1A,2012,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
1TZHEF71O,2011,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
1TZHEF71O,2011,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
CBXAZDO09,2010,Fall,TRN,2012,Spring,HEA,Health,S W,Social Work
CBXAZDO09,2010,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
HN9FVOFG8,2012,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
M3SBNSJ2F,2014,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
YECZU1JLQ,2014,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
YECZU1JLQ,2014,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
2ELUH0RF3,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
2ELUH0RF3,2013,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
0UOIL65SM,2012,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
IHA1QZ4XP,2014,Fall,FYS,2018,Spring,HEA,Health,S W,Social Work
IHA1QZ4XP,2014,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
C6026FJ9N,2016,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
C6026FJ9N,2016,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
FRHJP17EN,2015,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
FRHJP17EN,2015,Fall,FYS,2021,Spring,HEA,Health,REC,Recreation Studies
RT56J0V0E,2017,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
RT56J0V0E,2017,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
UDQO1MO4Y,2017,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
BEEE74LU3,2017,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
BEEE74LU3,2017,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
FU06QVRR3,2017,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
DZFIUP4QN,2015,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
D7ZCR9D4D,2015,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
D7ZCR9D4D,2015,Fall,FYS,2021,Spring,HEA,Health,S W,Social Work
I3HA4KT1A,2015,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
RAECXP6PT,2017,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
RAECXP6PT,2017,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
L8QOFAFC2,2017,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
I5FVI4MYC,2016,Fall,FYS,2020,Spring,HEA,Health,S W,Social Work
NBGDYJS8O,2018,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
EAGU0UURY,2016,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
EAGU0UURY,2016,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
AJ47JMO3Q,2015,Fall,FYS,2021,Spring,HEA,Health,S W,Social Work
1ZJ6HX4CP,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
L6ERRX9QF,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
ZUIG1YNNX,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
CWSR44NK7,2014,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
D9WMCUDJ1,2012,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
LBG41OBWK,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
LBG41OBWK,2015,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
73SHP5312,2010,Fall,TRN,2012,Spring,HEA,Health,S W,Social Work
TR371K0CA,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
TR371K0CA,2013,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
KQGBC2QVG,2010,Fall,TRN,2012,Spring,HEA,Health,S W,Social Work
Y8L7T92FZ,2012,Fall,FYS,2015,Spring,HEA,Health,S W,Social Work
KMGANJTT8,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
LRQET8I31,2010,Fall,FYS,2015,Spring,HEA,Health,S W,Social Work
ADVACN4R3,2010,Fall,TRN,2012,Spring,HEA,Health,S W,Social Work
ADVACN4R3,2010,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
1OSJXE4KR,2012,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
1OSJXE4KR,2012,Fall,FYS,2020,Spring,HEA,Health,S W,Social Work
LEG1I5TG9,2010,Fall,FYS,2014,Spring,HEA,Health,S W,Social Work
LEG1I5TG9,2010,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
YG8K2AWT7,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
YG8K2AWT7,2015,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
HB1IFEB89,2014,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
HB1IFEB89,2014,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
AX25U2GH1,2011,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
AX25U2GH1,2011,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
85UANXVA2,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
UPV7F9F94,2012,Spring,TRN,2015,Spring,HEA,Health,S W,Social Work
UPV7F9F94,2012,Spring,TRN,2019,Spring,HEA,Health,S W,Social Work
NIES4AN37,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
NIES4AN37,2013,Fall,TRN,2020,Spring,HEA,Health,PPA,null
DA84FEKTE,2012,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
JZD7C5DDT,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
JZD7C5DDT,2013,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
YDSLIRI9C,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
YDSLIRI9C,2013,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
7OCMQ3NOJ,2013,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
7OCMQ3NOJ,2013,Fall,FYS,2020,Spring,HEA,Health,S W,Social Work
6DUZ40OVO,2014,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
HLJFG34C3,2014,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
HLJFG34C3,2014,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
WQM2UEU7Q,2010,Fall,TRN,2012,Spring,HEA,Health,S W,Social Work
C8JVGL6TU,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
C8JVGL6TU,2015,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
MSDTVBMZ5,2013,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
MSDTVBMZ5,2013,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
ZN4HXPBTJ,2012,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
ZN4HXPBTJ,2012,Fall,FYS,2018,Spring,HEA,Health,S W,Social Work
HC1IOBDWO,2016,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
HC1IOBDWO,2016,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
USN0Z9CE2,2016,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
892V0PKER,2016,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
AG8ZBVFTK,2016,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
YXZ12G816,2016,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
YXZ12G816,2016,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
DFVNG7ZOV,2016,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
G21W9G8ME,2015,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
WI1DD2IFT,2017,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
WI1DD2IFT,2017,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
BZV0CPLFV,2018,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
NISWMN56P,2019,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
NISWMN56P,2019,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
MGBHF2DZ2,2018,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
1NDFEXNJ7,2016,Fall,FYS,2021,Spring,HEA,Health,S W,Social Work
CE2SYVYJY,2019,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
3MIG50KLV,2019,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
LW17T5IWF,2019,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
JYLXYRGHN,2019,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
F4ON86KQL,2018,Fall,FYS,2022,Spring,HEA,Health,S W,Social Work
734HDJJ6F,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
0IWOMCQI8,2019,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
0IWOMCQI8,2019,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
9P3HY45JC,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
OF259VVKJ,2018,Fall,FYS,2022,Spring,HEA,Health,S W,Social Work
L9HCGIZYA,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
L9HCGIZYA,2013,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
KILI83T1H,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
KYYTV3RWC,2011,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
KYYTV3RWC,2011,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
RUWH8AKB6,2012,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
RUWH8AKB6,2012,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
ZFHI5L1UI,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
ZFHI5L1UI,2013,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
AC0CTZJR7,2010,Fall,FYS,2015,Spring,HEA,Health,S W,Social Work
AC0CTZJR7,2010,Fall,FYS,2018,Spring,HEA,Health,S W,Social Work
K6TPIQKXT,2010,Fall,FYS,2015,Spring,HEA,Health,S W,Social Work
K6TPIQKXT,2010,Fall,FYS,2020,Spring,HEA,Health,S W,Social Work
P942VWMLK,2011,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
WY8DJ0U40,2012,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
WY8DJ0U40,2012,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
6S6QW0L0T,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
5QOYHU3QN,2012,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
AYPR7GBNQ,2012,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
AYPR7GBNQ,2012,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
ESWXAWTFN,2010,Fall,TRN,2012,Spring,HEA,Health,S W,Social Work
8B8Q84M93,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
8B8Q84M93,2015,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
TPEA1FRLT,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
UCQEAZMBT,2012,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
R0OSTPTVX,2010,Fall,FYS,2014,Spring,HEA,Health,S W,Social Work
269HMW8ST,2012,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
269HMW8ST,2012,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
DBD0L8P78,2012,Spring,TRN,2017,Spring,HEA,Health,S W,Social Work
DBD0L8P78,2012,Spring,TRN,2019,Spring,HEA,Health,S W,Social Work
28KEPLDW1,2011,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
5NB9UG3OU,2010,Fall,FYS,2014,Spring,HEA,Health,S W,Social Work
5NB9UG3OU,2010,Fall,FYS,2018,Spring,HEA,Health,S W,Social Work
WTTQL08R6,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
WTTQL08R6,2015,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
16GERHNG1,2012,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
U50RVPHM6,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
U50RVPHM6,2015,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
HX21DE529,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
KV81F38WG,2011,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
OYDZQAEB9,2013,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
OYDZQAEB9,2013,Fall,FYS,2020,Spring,HEA,Health,S W,Social Work
0EMVF4NDV,2011,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
SOJ68AQUX,2015,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
SOJ68AQUX,2015,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
URDQ2HMB6,2012,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
5BZF6QIOY,2011,Fall,TRN,2013,Spring,HEA,Health,S W,Social Work
5BZF6QIOY,2011,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
3IMSPK4QO,2011,Fall,FYS,2015,Spring,HEA,Health,S W,Social Work
3IMSPK4QO,2011,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
XRHQYID9B,2010,Fall,FYS,2018,Spring,HEA,Health,S W,Social Work
MZ9P36PK9,2012,Fall,FYS,2018,Spring,HEA,Health,S W,Social Work
EZU3BBW72,2016,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
R5GF88DVW,2015,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
RQDVYK0S4,2015,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
9B2IE1C67,2015,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
02EGTSIEU,2017,Fall,TRN,2019,Spring,HEA,Health,S W,Social Work
TT4GJ92I6,2014,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
MWT34WTIK,2018,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
QKOVFKEKM,2017,Spring,TRN,2019,Spring,HEA,Health,S W,Social Work
QKOVFKEKM,2017,Spring,TRN,2020,Spring,HEA,Health,S W,Social Work
8QCEQLEDI,2018,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
O6A3DJ0XR,2018,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
FQPVVOHI2,2017,Fall,TRN,2020,Spring,HEA,Health,S W,Social Work
OJ1Y3ZD7W,2016,Fall,FYS,2020,Spring,HEA,Health,S W,Social Work
6OXU3CMP6,2017,Fall,FYS,2021,Spring,HEA,Health,S W,Social Work
7VMQFBIK6,2019,Fall,TRN,2021,Spring,HEA,Health,S W,Social Work
MC2TG1DCQ,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
VG58XGLEC,2018,Fall,FYS,2022,Spring,HEA,Health,S W,Social Work
JBBNFG7EP,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
OX3DCRYJV,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
EYAM09NRU,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
PMBPHT554,2020,Fall,TRN,2022,Spring,HEA,Health,S W,Social Work
6UK62WNBD,2014,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
D9WATFB60,2014,Fall,TRN,2016,Spring,HEA,Health,S W,Social Work
D9WATFB60,2014,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
LD0Y9L3YE,2010,Fall,TRN,2012,Spring,HEA,Health,S W,Social Work
LG26CICCT,2010,Fall,FYS,2014,Spring,HEA,Health,S W,Social Work
LG26CICCT,2010,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
B8RE5VZPM,2011,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
G7S9UQ4XG,2012,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
G7S9UQ4XG,2012,Fall,FYS,2018,Spring,HEA,Health,S W,Social Work
RY8EYWI8R,2012,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
RY8EYWI8R,2012,Fall,TRN,2017,Spring,HEA,Health,S W,Social Work
L0LJEG01H,2012,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
9SNO1TYHM,2012,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
6QTQKDKU5,2011,Fall,FYS,2015,Fall,HEA,Health,S W,Social Work
6QTQKDKU5,2011,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
8E6XWWI7G,2013,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
9QFH8BZL8,2013,Fall,FYS,2017,Spring,HEA,Health,S W,Social Work
U7P5XYMB0,2013,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
U7P5XYMB0,2013,Fall,TRN,2018,Spring,HEA,Health,S W,Social Work
5FCQF5B1D,2010,Fall,FYS,2015,Spring,HEA,Health,S W,Social Work
VCNDV8REX,2012,Fall,TRN,2014,Spring,HEA,Health,S W,Social Work
6MURUOIE9,2010,Fall,FYS,2014,Spring,HEA,Health,S W,Social Work
5Y1YJ1WKN,2010,Fall,TRN,2012,Spring,HEA,Health,S W,Social Work
5Y1YJ1WKN,2010,Fall,TRN,2015,Spring,HEA,Health,S W,Social Work
9O4MMTKIQ,2010,Fall,FYS,2016,Spring,HEA,Health,S W,Social Work
9O4MMTKIQ,2010,Fall,FYS,2019,Spring,HEA,Health,S W,Social Work
